bugID,component,component0Days,component1Days,component3Days,component7Days,component14Days,component30Days,reporterEmail,assigneeEmail,assigneeEmail0Days,assigneeEmail1Days,assigneeEmail3Days,assigneeEmail7Days,assigneeEmail14Days,assigneeEmail30Days,os,os0Days,os1Days,os3Days,os7Days,os14Days,os30Days,platform,platform0Days,platform1Days,platform3Days,platform7Days,platform14Days,platform30Days,milestone,milestone0Days,milestone1Days,milestone3Days,milestone7Days,milestone14Days,milestone30Days,nrKeywords,nrDependentBugs,peopleCC,nrPeopleCC0Days,nrPeopleCC1Days,nrPeopleCC3Days,nrPeopleCC7Days,nrPeopleCC14Days,nrPeopleCC30Days,opened,hoursOpenedBeforeNextRelease,lastModified,priority,priority0Days,priority1Days,priority3Days,priority7Days,priority14Days,priority30Days,severity,severity0Days,severity1Days,severity3Days,severity7Days,severity14Days,severity30Days,resolution,resolution0Days,resolution1Days,resolution3Days,resolution7Days,resolution14Days,resolution30Days,firstFix,lastFix,hoursLastFixBeforeNextRelease,hoursLastFixAfterPreviousRelease,status,status0Days,status1Days,status3Days,status7Days,status14Days,status30Days,firstActivity,nrActivities,nrActivities0Days,nrActivities1Days,nrActivities3Days,nrActivities7Days,nrActivities14Days,nrActivities30Days,lastResolution,nrComments,nrComments0Days,nrComments1Days,nrComments3Days,nrComments7Days,nrComments14Days,nrComments30Days,hoursToLastFix,hoursToLastResolution,monthOpened,yearOpened,monthYearOpened,filter_$,hTLFix2Bins0Days,hTLFix2Bins1Days,hTLFix2Bins3Days,hTLFix2Bins7Days,hTLFix2Bins14Days,hTLFix2Bins30Days,PredictedProbability_1,PredictedProbability_2,PredictedProbability_1_1,PredictedProbability_2_1,PredictedProbability_1_2,PredictedProbability_2_2,PredictedProbability_1_3,PredictedProbability_2_3,PredictedProbability_1_4,PredictedProbability_2_4,PredictedProbability_1_5,PredictedProbability_2_5,monthYearLastFixed
139617,gstreamer (core),gst-plugins,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),leroutier@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,0.8.1,0.8.1,0.8.1,0.8.1,0.8.1,0,0,0,0,0,0,0,0,0,4/9/04 22:33,3073.4502,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,4/9/04 22:57,4/9/04 22:57,3073.0374,597.9625,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,4/9/04 22:57,4,0,4,4,4,4,4,4/9/04 22:57,2,0,2,2,2,2,2,0.4,0.4,4,2004,2004- 4,0,1,1,1,1,1,1,0.578512,0.421488,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
140129,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,leroutier@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.x,HEAD,HEAD,HEAD,HEAD,HEAD,0.8.x,0,0,0,0,0,0,0,0,0,4/15/04 7:46,2944.2332,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,12/4/04 19:49,12/4/04 19:49,4659.1694,2660.8303,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,4/15/04 12:01,5,0,1,1,1,1,3,12/4/04 19:49,4,0,1,1,1,1,1,5604.05,5604.05,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,0.38247,0.61753,2004-12
140898,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,spyder@matroska.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.4,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,4/23/04 1:11,2758.8167,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8/26/04 11:26,8/26/04 11:26,7068.5576,251.4425,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,8/26/04 11:26,3,0,0,0,0,0,0,8/26/04 11:26,2,0,1,1,1,1,1,3010.25,3010.25,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,0.38247,0.61753,2004- 8
139109,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),jensgr@gmx.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,HEAD,HEAD,0.8.1,0.8.1,0.8.1,0,0,0,0,0,0,0,0,0,4/5/04 7:00,3185,12/22/04 21:47,P3,P3,P3,P3,P3,P3,P3,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,4/9/04 6:23,4/9/04 6:23,3089.6064,581.3934,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,4/5/04 19:08,4,0,1,1,4,4,4,4/9/04 6:23,5,0,3,4,5,5,5,95.383333,95.383333,4,2004,2004- 4,0,1,1,1,1,1,1,0.578512,0.421488,0.500726,0.499274,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
140136,gst-plugins-ugly,gst-player,gst-player,gst-player,gst-player,gst-player,gst-player,johan@gnome.org,thaytan@mad.scientist.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,4,0,0,0,0,0,0,4/15/04 9:35,2942.4167,10/17/07 16:17,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10/17/07 16:17,10/17/07 16:17,2456.704,1816.2961,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,12/12/04 18:42,15,0,0,0,0,0,0,10/17/07 16:17,15,0,1,1,3,3,3,30726.7,30726.7,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.04,0.96,0.181818,0.818182,0.394928,0.605072,0.379913,0.620087,0.512126,0.487874,2007-10
137833,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,dlehn@vt.edu,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,All,All,All,All,All,All,All,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,HEAD,HEAD,HEAD,HEAD,0.8.1,0,0,0,0,0,0,0,0,0,3/21/04 7:28,3543.5332,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,4/15/04 22:52,4/15/04 22:52,2929.1204,741.87946,RESOLVED,NEW,NEW,NEW,NEW,NEW,RESOLVED,4/15/04 22:51,3,0,0,0,0,0,3,4/15/04 22:52,2,0,1,1,1,1,2,615.4,615.4,3,2004,2004- 3,0,2,2,1,1,1,1,0.291667,0.708333,0.383392,0.616608,0.429703,0.570297,0.428161,0.571839,0.426357,0.573643,#NULL!,#NULL!,2004- 4
140137,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,gst-ffmpeg,johan@gnome.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.3,HEAD,0.8.2,0.8.2,0.8.2,0.8.2,0.8.2,0,0,0,0,0,0,0,0,0,4/15/04 9:39,2942.3499,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,4/16/04 1:43,12/19/04 1:37,4317.3735,3002.6265,RESOLVED,UNCONFIRMED,RESOLVED,NEW,NEW,NEW,NEW,4/15/04 9:39,13,0,5,9,9,9,9,12/19/04 1:37,15,0,2,3,5,6,10,5943.966667,5943.966667,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.500726,0.499274,0.412903,0.587097,0.394928,0.605072,0.379913,0.620087,0.512126,0.487874,2004-12
140139,gst-plugins-base,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,johan@gnome.org,wim.taymans@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.10.,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,2,0,0,0,0,0,0,4/15/04 10:04,2941.933,8/17/06 15:44,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8/17/06 15:44,8/17/06 15:44,656.26526,2679.7346,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,4/15/04 10:04,13,0,1,1,1,1,1,8/17/06 15:44,4,0,1,1,2,2,2,20501.66667,20501.66667,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.383392,0.616608,0.429703,0.570297,0.550152,0.449848,0.583658,0.416342,0.512126,0.487874,2006- 8
140141,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,johan@gnome.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.8,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,4/15/04 10:10,2941.8335,1/28/05 10:36,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1/28/05 10:36,1/28/05 10:36,3348.3967,3971.6033,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,4/15/04 10:10,9,0,2,2,2,2,2,1/28/05 10:36,6,0,1,1,3,3,3,6912.433333,6912.433333,4,2004,2004- 4,1,2,2,2,2,2,2,0.578512,0.421488,0.383392,0.616608,0.429703,0.570297,0.550152,0.449848,0.583658,0.416342,0.512126,0.487874,2005- 1
137588,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,thomas@apestaart.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,0.8.1,0.8.1,0.8.1,0.8.1,0.8.1,0,0,0,0,0,0,0,0,0,3/18/04 12:52,3610.1333,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,3/18/04 12:57,3/18/04 12:57,3610.0437,60.95639,RESOLVED,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,3/18/04 12:57,3,0,3,3,3,3,3,3/18/04 12:57,3,0,3,3,3,3,3,0.083333,0.083333,3,2004,2004- 3,0,1,1,1,1,1,1,0.291667,0.708333,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 3
139382,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,thomas@apestaart.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,0.8.1,0.8.1,0.8.1,0.8.1,0.8.1,0,0,0,0,0,0,0,0,0,4/7/04 15:46,3128.2332,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,4/7/04 15:47,4/7/04 15:47,3128.2014,542.7986,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,4/7/04 15:47,4,0,4,4,4,4,4,4/7/04 15:47,2,0,1,1,1,1,1,0.016667,0.016667,4,2004,2004- 4,0,1,1,1,1,1,1,0.578512,0.421488,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
138105,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,johan@gnome.org,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,HEAD,HEAD,HEAD,HEAD,0.8.1,0,0,0,0,0,0,0,0,0,3/25/04 16:01,3438.9834,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,4/10/04 22:41,4/10/04 22:41,3049.315,621.685,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,4/10/04 22:41,5,0,0,0,0,0,5,4/10/04 22:41,3,0,2,2,2,2,3,390.666667,390.666667,3,2004,2004- 3,0,2,1,1,1,1,1,0.291667,0.708333,0.500726,0.499274,0.568539,0.431461,0.550152,0.449848,0.583658,0.416342,#NULL!,#NULL!,2004- 4
140411,t know,t know,t know,t know,t know,t know,t know,simon@swat.me.uk,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.2,HEAD,0.8.2,0.8.2,0.8.2,0.8.2,0.8.2,0,0,0,0,0,0,0,0,0,4/18/04 14:01,2865.9834,12/22/04 21:47,P2,P2,P2,P2,P2,P2,P2,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,FIXED,FIXED,FIXED,FIXED,FIXED,4/18/04 23:39,4/18/04 23:39,2856.3477,814.6525,RESOLVED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,4/18/04 19:23,6,0,6,6,6,6,6,4/18/04 23:39,8,0,8,8,8,8,8,9.633333,9.633333,4,2004,2004- 4,0,1,1,1,1,1,1,0.578512,0.421488,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
140156,gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),gstreamer (core),rbultje@ronald.bitfreak.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.2,HEAD,HEAD,HEAD,0.8.2,0.8.2,0.8.2,0,0,0,0,0,0,0,0,0,4/15/04 13:09,2938.85,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,FIXED,FIXED,FIXED,4/20/04 23:06,4/20/04 23:06,2808.8918,862.1083,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,4/20/04 23:06,3,0,0,0,3,3,3,4/20/04 23:06,6,0,3,4,6,6,6,129.95,129.95,4,2004,2004- 4,0,2,1,1,1,1,1,0.578512,0.421488,0.500726,0.499274,0.568539,0.431461,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
140668,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,panov@canopus.iacp.dvo.ru,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.2,HEAD,HEAD,HEAD,HEAD,0.8.2,0.8.2,0,0,0,0,0,0,0,0,0,4/21/04 2:32,2805.4668,12/22/04 21:47,P3,P3,P3,P3,P3,P3,P3,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,MAJOR,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,FIXED,4/29/04 0:54,4/29/04 0:54,2615.0967,1055.9033,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,4/29/04 0:54,3,0,0,0,0,3,3,4/29/04 0:54,4,0,3,3,3,4,4,190.366667,190.366667,4,2004,2004- 4,0,2,1,1,1,1,1,0.578512,0.421488,0.500726,0.499274,0.568539,0.431461,0.550152,0.449848,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
138623,gst-editor,gst-editor,gst-editor,gst-editor,gst-editor,gst-editor,gst-editor,leroutier@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,HEAD,0.8.1,0.8.1,0.8.1,0.8.1,0,0,0,0,0,0,0,0,0,3/31/04 12:00,3299.9998,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,4/1/04 23:40,4/1/04 23:40,3264.3242,406.67584,RESOLVED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,RESOLVED,RESOLVED,3/31/04 12:01,6,0,1,6,6,6,6,4/1/04 23:40,3,0,2,3,3,3,3,35.666667,35.666667,3,2004,2004- 3,0,1,1,1,1,1,1,0.291667,0.708333,0.500726,0.499274,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
138624,gst-rec,gst-rec,gst-rec,gst-rec,gst-rec,gst-rec,gst-rec,leroutier@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.x,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,3/31/04 12:07,3299.8833,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,TRIVIAL,normal,normal,normal,trivial,trivial,trivial,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,FIXED,FIXED,4/9/04 2:17,4/9/04 2:17,3093.7163,577.2839,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,RESOLVED,RESOLVED,3/31/04 12:08,9,0,2,2,5,7,7,4/9/04 2:17,6,0,3,3,4,6,6,206.166667,206.166667,3,2004,2004- 3,0,2,1,1,1,1,1,0.291667,0.708333,0.500726,0.499274,0.706294,0.293706,1,0,#NULL!,#NULL!,#NULL!,#NULL!,2004- 4
137348,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,gst-plugins,leroutier@gmail.com,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.1,HEAD,HEAD,HEAD,HEAD,HEAD,0.8.1,0,0,0,0,0,0,0,0,0,3/16/04 12:36,3658.4,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,FIXED,FIXED,FIXED,FIXED,3/17/04 23:32,3/17/04 23:32,3623.4578,47.54222,RESOLVED,NEW,NEW,RESOLVED,RESOLVED,RESOLVED,RESOLVED,3/17/04 23:32,3,0,0,2,2,2,3,3/17/04 23:32,2,0,1,2,2,2,2,34.933333,34.933333,3,2004,2004- 3,0,1,1,1,1,1,1,0.291667,0.708333,0.383392,0.616608,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2004- 3
139909,documentation,documentation,documentation,documentation,documentation,documentation,documentation,ensonic@sonicpulse.de,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,gstreamer-bugs@lists.sourceforge.net,Linux,Linux,Linux,Linux,Linux,Linux,Linux,Other,Other,Other,Other,Other,Other,Other,0.8.4,HEAD,HEAD,HEAD,HEAD,HEAD,HEAD,0,0,0,0,0,0,0,0,0,4/13/04 12:19,2987.6833,12/22/04 21:47,P4,P4,P4,P4,P4,P4,P4,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FIXED,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7/4/04 23:25,7/4/04 23:25,1008.57166,2662.4285,RESOLVED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,4/14/04 10:16,4,0,1,1,1,1,1,7/4/04 23:25,8,0,7,7,7,7,7,1979.1,1979.1,4,2004,2004- 4,1,2,2,2,2,2,1,0.578512,0.421488,0.500726,0.499274,0.568539,0.431461,0.558824,0.441176,0.583658,0.416342,0.512126,0.487874,2004- 7
